Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2023,Samuel Fagemo,"L.A, NSH",L,24,2000-03-14,Goteborg,SWE,SWE,,72.0,200.0,2019.0,L.A,2,19,50
2021,Ondrej Palat,T.B,L,32,1991-03-28,Frydek-Mistek,CZE,CZE,,72.0,194.0,2011.0,T.B,7,27,208
2022,Rasmus Andersson,CGY,D,27,1996-10-27,Malmö,SWE,SWE,,73.0,202.0,2015.0,CGY,2,23,53
2023,Santeri Hatakka,N.J,D,23,2001-01-15,Riihimaki,FIN,FIN,,73.0,191.0,2019.0,S.J,6,29,184
2022,Rasmus Dahlin,BUF,D,23,2000-04-13,Trollhattan,SWE,SWE,,75.0,202.0,2018.0,BUF,1,1,1
2022,Rasmus Kupari,L.A,C,24,2000-03-15,Kotka,FIN,FIN,,74.0,200.0,2018.0,L.A,1,20,20
2022,Rasmus Ristolainen,PHI,D,29,1994-10-27,Turku,FIN,FIN,,76.0,221.0,2013.0,BUF,1,8,8
2022,Rasmus Sandin,"TOR, WSH",D,24,2000-03-07,Uppsala,SWE,SWE,,71.0,182.0,2018.0,TOR,1,29,29
2015,Sami Vatanen,ANA,D,32,1991-06-03,Jyväskylä,FIN,FIN,,70.0,185.0,2009.0,ANA,4,15,106
2008,Sean Bergenheim,NYI,L,40,1984-02-08,Helsinki,FIN,FIN,,71.0,201.0,2002.0,NYI,1,22,22
2013,Sami Salo,T.B,D,49,1974-09-02,Turku,FIN,FIN,,75.0,215.0,1996.0,OTT,9,24,239
2022,Rickard Rakell,PIT,R,30,1993-05-05,Sundbyberg,SWE,SWE,,73.0,195.0,2011.0,ANA,1,30,30
2017,Sebastian Aho,CAR,R,26,1997-07-26,Rauma,FIN,FIN,,72.0,176.0,2015.0,CAR,2,5,35
2023,Sebastian Aho,CAR,C,26,1997-07-26,Rauma,FIN,FIN,,72.0,176.0,2015.0,CAR,2,5,35
2023,Sebastian Aho,NYI,D,28,1996-02-17,Umea,SWE,SWE,,70.0,186.0,2017.0,NYI,5,15,139
2021,Patrik Laine,CBJ,L,25,1998-04-19,Tampere,FIN,FIN,,77.0,205.0,2016.0,WPG,1,2,2
2021,Patrik Nemeth,NYR,D,32,1992-02-08,Stockholm,SWE,SWE,,76.0,230.0,2010.0,DAL,2,11,41
2023,Shakir Mukhamadullin,S.J,D,22,2002-01-10,RUS,76,178,,,,2020.0,N.J,1,20,20
2022,Robert Hagg,DET,D,29,1995-02-08,Uppsala,SWE,SWE,,74.0,210.0,2013.0,PHI,2,11,41
2018,Saku Maenalanen,CAR,R,29,1994-05-29,Kemi,FIN,FIN,,76.0,214.0,2013.0,NSH,5,4,125
2022,Robin Salo,NYI,D,25,1998-10-13,Espoo,FIN,FIN,,74.0,190.0,2017.0,NYI,2,15,46
2021,Pavel Buchnevich,STL,L,28,1995-04-17,Cherepovets,RUS,RUS,,73.0,196.0,2013.0,NYR,3,14,75
2022,Roman Josi,NSH,D,33,1990-06-01,Bern,CHE,CHE,,73.0,201.0,2008.0,NSH,2,8,38
2021,Pavel Zacha,N.J,C,26,1997-04-06,Brno,CZE,CZE,,76.0,199.0,2015.0,N.J,1,6,6
2022,Roope Hintz,DAL,C,27,1996-11-17,Tampere,FIN,FIN,,75.0,215.0,2015.0,DAL,2,19,49
2020,Sami Niku,WPG,D,27,1996-10-10,Haapavesi,FIN,FIN,,73.0,176.0,2015.0,WPG,7,17,198
2023,Simon Edvinsson,DET,D,21,2003-02-05,Kungsbacka,SWE,SWE,,78.0,209.0,2021.0,DET,1,6,6
2023,Simon Holmstrom,NYI,R,22,2001-05-24,Tranas,SWE,SWE,,74.0,205.0,2019.0,NYI,1,23,23
2023,Simon Nemec,N.J,D,20,2004-02-15,Liptovsky Mikulas,SVK,SVK,,73.0,190.0,2022.0,N.J,1,2,2
2021,Philipp Kurashev,CHI,C,24,1999-10-12,Munsingen,CHE,CHE,,72.0,190.0,2018.0,CHI,4,27,120
2011,Sheldon Souray,DAL,D,47,1976-07-13,Elk Point,AB,CAN,CAN,76.0,231.0,1994.0,N.J,3,19,71
2008,Staffan Kronwall,WSH,D,41,1982-09-10,Järfälla,SWE,SWE,,75.0,209.0,2002.0,TOR,9,25,285
2021,Pierre Engvall,TOR,L,27,1996-05-31,Ljungby,SWE,SWE,,77.0,219.0,2014.0,TOR,7,8,188
2021,Pierre-Edouard Bellemare,T.B,L,39,1985-03-06,Le Blanc-Mesnil,FRA,FRA,,71.0,198.0,,-,-,-,-
2017,Sven Andrighetto,COL,R,31,1993-03-21,Zurich,CHE,CHE,,70.0,188.0,2013.0,MTL,3,25,86
2017,Sven Baertschi,VAN,L,31,1992-10-05,Bern,CHE,CHE,,71.0,190.0,2011.0,CGY,1,13,13
2021,Pius Suter,DET,C,27,1996-05-24,Zurich,CHE,CHE,,71.0,179.0,,-,-,-,-
2012,Tomas Fleischmann,FLA,L,39,1984-05-16,Koprivnice,CZE,CZE,,73.0,192.0,2002.0,DET,2,33,63
2018,Sebastian Aho,CAR,"C, R",26,1997-07-26,Rauma,FIN,FIN,,72.0,176.0,2015.0,CAR,2,5,35
2021,Radek Faksa,DAL,C,30,1994-01-09,Vitkov,CZE,CZE,,75.0,225.0,2012.0,DAL,1,13,13
2021,Radim Simek,S.J,D,31,1992-09-20,Mlada Boleslav,CZE,CZE,,72.0,204.0,,-,-,-,-
2023,Teddy Blueger,VAN,C,29,1994-08-15,Riga,LVA,LVA,,72.0,185.0,2012.0,PIT,2,22,52
2023,Teuvo Teravainen,CAR,L,29,1994-09-11,Helsinki,FIN,FIN,,71.0,191.0,2012.0,CHI,1,18,18
2016,Sven Andrighetto,"COL, MTL",R,31,1993-03-21,Zurich,CHE,CHE,,70.0,188.0,2013.0,MTL,3,25,86
2021,Rasmus Andersson,CGY,D,27,1996-10-27,Malmö,SWE,SWE,,73.0,202.0,2015.0,CGY,2,23,53
2021,Rasmus Asplund,BUF,C,26,1997-12-03,Filipstad,SWE,SWE,,71.0,185.0,2016.0,BUF,2,3,33
2023,Tim Stützle,OTT,C,22,2002-01-15,Viersen,DEU,DEU,,72.0,193.0,2020.0,OTT,1,3,3
2023,Timo Meier,N.J,R,27,1996-10-08,Herisau,CHE,CHE,,73.0,220.0,2015.0,S.J,1,9,9
2023,Timothy Liljegren,TOR,D,24,1999-04-30,Kristianstad,SWE,SWE,,73.0,192.0,2017.0,TOR,1,17,17
2023,Tobias Bjornfot,"L.A, VGK",D,22,2001-04-06,Upplands Vasby,SWE,SWE,,72.0,200.0,2019.0,L.A,1,22,22
2019,Tobias Bjornfot,L.A,D,22,2001-04-06,Upplands Vasby,SWE,SWE,,72.0,200.0,2019.0,L.A,1,22,22
2023,Tomas Hertl,S.J,C,30,1993-11-12,Praha,CZE,CZE,,75.0,215.0,2012.0,S.J,1,17,17
2023,Tomas Nosek,N.J,L,31,1992-09-01,Pardubice,CZE,CZE,,75.0,205.0,,-,-,-,-
2023,Tomas Tatar,"COL, SEA",L,33,1990-12-01,Ilava,SVK,SVK,,70.0,173.0,2009.0,DET,2,30,60
2019,Tomas Hertl,S.J,C,30,1993-11-12,Praha,CZE,CZE,,75.0,215.0,2012.0,S.J,1,17,17
2019,Tomas Jurco,EDM,R,31,1992-12-28,Kosice,SVK,SVK,,74.0,197.0,2011.0,DET,2,5,35
2022,Sampo Ranta,COL,L,23,2000-05-31,Naantali,FIN,FIN,,74.0,195.0,2018.0,COL,3,16,78
2021,Rickard Rakell,"ANA, PIT","L, R",30,1993-05-05,Sundbyberg,SWE,SWE,,73.0,195.0,2011.0,ANA,1,30,30
2022,Samuel Fagemo,L.A,L,24,2000-03-14,Goteborg,SWE,SWE,,72.0,200.0,2019.0,L.A,2,19,50
2017,Tomas Hertl,S.J,C,30,1993-11-12,Praha,CZE,CZE,,75.0,215.0,2012.0,S.J,1,17,17
2022,Samuel Knazko,CBJ,D,21,2002-08-07,Trencin,SVK,SVK,,73.0,198.0,2020.0,CBJ,3,16,78
2017,Tomas Jurco,CHI,L,31,1992-12-28,Kosice,SVK,SVK,,74.0,197.0,2011.0,DET,2,5,35
2017,Tomas Nosek,VGK,L,31,1992-09-01,Pardubice,CZE,CZE,,75.0,205.0,,-,-,-,-
2017,Tomas Plekanec,"MTL, TOR",C,41,1982-10-31,Kladno,CZE,CZE,,71.0,190.0,2001.0,MTL,3,8,71
2017,Tomas Tatar,"DET, VGK",L,33,1990-12-01,Ilava,SVK,SVK,,70.0,173.0,2009.0,DET,2,30,60
2018,Teddy Blueger,PIT,C,29,1994-08-15,Riga,LVA,LVA,,72.0,185.0,2012.0,PIT,2,22,52
2021,Robert Hagg,"BUF, FLA",D,29,1995-02-08,Uppsala,SWE,SWE,,74.0,210.0,2013.0,PHI,2,11,41
2016,Toby Enstrom,WPG,D,39,1984-11-05,Nordingra,SWE,SWE,,70.0,180.0,2003.0,ATL,8,10,239
2023,Tristan Luneau,ANA,D,20,2004-01-12,CAN,73,195,,,,2022.0,ANA,2,21,53
2022,Sebastian Aho,CAR,C,26,1997-07-26,Rauma,FIN,FIN,,72.0,176.0,2015.0,CAR,2,5,35
2022,Sebastian Aho,NYI,D,28,1996-02-17,Umea,SWE,SWE,,70.0,186.0,2017.0,NYI,5,15,139
2022,Semyon Der-Arguchintsev,TOR,C,23,2000-09-15,Moscow,RUS,RUS,,70.0,188.0,2018.0,TOR,3,14,76
2021,Roope Hintz,DAL,"C, L",27,1996-11-17,Tampere,FIN,FIN,,75.0,215.0,2015.0,DAL,2,19,49
2016,Tomas Hertl,S.J,C,30,1993-11-12,Praha,CZE,CZE,,75.0,215.0,2012.0,S.J,1,17,17
2020,Tim Stützle,OTT,L,22,2002-01-15,Viersen,DEU,DEU,,72.0,193.0,2020.0,OTT,1,3,3
2021,Rudolfs Balcers,S.J,L,26,1997-04-08,Latvia,LVA,LVA,,71.0,182.0,2015.0,S.J,5,21,142
2020,Timothy Liljegren,TOR,D,24,1999-04-30,Kristianstad,SWE,SWE,,73.0,192.0,2017.0,TOR,1,17,17
2020,Tobias Bjornfot,L.A,D,22,2001-04-06,Upplands Vasby,SWE,SWE,,72.0,200.0,2019.0,L.A,1,22,22
2020,Tobias Rieder,BUF,L,31,1993-01-10,Landshut,DEU,DEU,,71.0,189.0,2011.0,EDM,4,23,114
2018,Tomas Hyka,VGK,R,30,1993-03-23,Mlada Boleslav,CZE,CZE,,71.0,160.0,2012.0,L.A,6,20,171
2020,Tomas Hertl,S.J,C,30,1993-11-12,Praha,CZE,CZE,,75.0,215.0,2012.0,S.J,1,17,17
2020,Tomas Jurco,VGK,R,31,1992-12-28,Kosice,SVK,SVK,,74.0,197.0,2011.0,DET,2,5,35
2020,Tomas Nosek,VGK,L,31,1992-09-01,Pardubice,CZE,CZE,,75.0,205.0,,-,-,-,-
2022,Simon Edvinsson,DET,D,21,2003-02-05,Kungsbacka,SWE,SWE,,78.0,209.0,2021.0,DET,1,6,6
2022,Simon Holmstrom,NYI,R,22,2001-05-24,Tranas,SWE,SWE,,74.0,205.0,2019.0,NYI,1,23,23
2011,Tom Wandell,DAL,C,37,1987-01-29,Sodertalje,SWE,SWE,,73.0,200.0,2005.0,DAL,5,21,146
2023,Urho Vaakanainen,ANA,D,25,1999-01-01,Joensuu,FIN,FIN,,74.0,200.0,2017.0,BOS,1,18,18
2023,Uvis Balinskis,FLA,D,27,1996-08-01,Ventspils,Lat,72,,,196.0,,-,-,-,-
2023,Valeri Nichushkin,COL,R,29,1995-03-04,Chelyabinsk,RUS,RUS,,76.0,210.0,2013.0,DAL,1,10,10
2023,Valtteri Puustinen,PIT,R,24,1999-06-04,Kuopio,FIN,FIN,,69.0,183.0,2019.0,PIT,7,17,203
2023,Vasily Podkolzin,VAN,R,22,2001-06-24,Moscow,RUS,RUS,,73.0,190.0,2019.0,VAN,1,10,10
2023,Vasily Ponomarev,CAR,C,22,2002-03-13,Moscow,RUS,RUS,,70.0,180.0,2020.0,CAR,2,22,53
2023,Victor Hedman,T.B,D,33,1990-12-18,Ornskoldsvik,SWE,SWE,,79.0,244.0,2009.0,T.B,1,2,2
2019,Valtteri Filppula,DET,C,40,1984-03-20,Vantaa,FIN,FIN,,72.0,189.0,2002.0,DET,3,32,95
2023,Victor Olofsson,BUF,L,28,1995-07-18,Ornskoldsvik,SWE,SWE,,71.0,181.0,2014.0,BUF,7,1,181
2023,Victor Soderstrom,ARI,D,23,2001-02-26,Gavle,SWE,SWE,,71.0,184.0,2019.0,ARI,1,11,11
2023,Viktor Arvidsson,L.A,R,30,1993-04-08,Skellefteå,SWE,SWE,,70.0,185.0,2014.0,NSH,4,22,112
2019,Victor Rask,MIN,C,31,1993-03-01,Leksand,SWE,SWE,,74.0,199.0,2011.0,CAR,2,12,42
2019,Viktor Arvidsson,NSH,"L, R",30,1993-04-08,Skellefteå,SWE,SWE,,70.0,185.0,2014.0,NSH,4,22,112
2019,Ville Heinola,WPG,D,23,2001-02-03,Honkajoki,FIN,FIN,,71.0,181.0,2019.0,WPG,1,20,20
2017,Valtteri Filppula,PHI,C,40,1984-03-20,Vantaa,FIN,FIN,,72.0,189.0,2002.0,DET,3,32,95
2017,Victor Antipin,BUF,D,31,1992-12-06,Ust-Kamenogorsk,KAZ,RUS,,71.0,175.0,,-,-,-,-
2023,Vladimir Tarasenko,"FLA, OTT",R,32,1991-12-13,Yaroslavl,RUS,RUS,,73.0,228.0,2010.0,STL,1,16,16
2023,Vladislav Gavrikov,L.A,D,28,1995-11-21,Yaroslavl,RUS,RUS,,75.0,221.0,2015.0,CBJ,6,8,159
2023,Vladislav Kolyachonok,ARI,D,22,2001-05-26,Minsk,BLR,BLR,,73.0,193.0,2019.0,FLA,2,21,52
2023,Vladislav Namestnikov,WPG,C,31,1992-11-22,Zhukovskiy,RUS,RUS,,72.0,179.0,2011.0,T.B,1,27,27
2021,Sampo Ranta,COL,L,23,2000-05-31,Naantali,FIN,FIN,,74.0,195.0,2018.0,COL,3,16,78
2021,Samuel Fagemo,L.A,L,24,2000-03-14,Goteborg,SWE,SWE,,72.0,200.0,2019.0,L.A,2,19,50
2022,Tim Berni,CBJ,D,24,2000-02-11,Mannedorf,CHE,CHE,,72.0,192.0,2018.0,CBJ,6,4,159
2022,Tim Stützle,OTT,L,22,2002-01-15,Viersen,DEU,DEU,,72.0,193.0,2020.0,OTT,1,3,3
2022,Timo Meier,"N.J, S.J",R,27,1996-10-08,Herisau,CHE,CHE,,73.0,220.0,2015.0,S.J,1,9,9
2022,Timothy Liljegren,TOR,D,24,1999-04-30,Kristianstad,SWE,SWE,,73.0,192.0,2017.0,TOR,1,17,17
2023,William Eklund,S.J,L,21,2002-10-12,Stockholm,SWE,SWE,,71.0,181.0,2021.0,S.J,1,7,7
2023,William Karlsson,VGK,C,31,1993-01-08,Marsta,SWE,SWE,,72.0,190.0,2011.0,ANA,2,23,53
2023,William Lagesson,"ANA, TOR",D,28,1996-02-22,Gothenburg,SWE,SWE,,74.0,207.0,2014.0,EDM,4,1,91
2022,Tomas Nosek,BOS,L,31,1992-09-01,Pardubice,CZE,CZE,,75.0,205.0,,-,-,-,-
2022,Tomas Tatar,N.J,L,33,1990-12-01,Ilava,SVK,SVK,,70.0,173.0,2009.0,DET,2,30,60
2020,Valeri Nichushkin,COL,R,29,1995-03-04,Chelyabinsk,RUS,RUS,,76.0,210.0,2013.0,DAL,1,10,10
2021,Sean Day,T.B,D,26,1998-01-09,Leuven,BEL,BEL,,75.0,218.0,2016.0,NYR,3,20,81
2023,Yakov Trenin,"COL, NSH",C,27,1997-01-13,Chelyabinsk,RUS,RUS,,74.0,201.0,2015.0,NSH,2,25,55
2023,Yan Kuznetsov,CGY,D,22,2002-03-09,Murmansk,RUS,RUS,,76.0,209.0,2020.0,CGY,2,19,50
2020,Victor Olofsson,BUF,L,28,1995-07-18,Ornskoldsvik,SWE,SWE,,71.0,181.0,2014.0,BUF,7,1,181
2023,Yegor Chinakhov,CBJ,R,23,2001-02-01,Omsk,RUS,RUS,,73.0,204.0,2020.0,CBJ,1,21,21
2023,Yegor Sharangovich,CGY,C,25,1998-06-06,Minsk,BLR,BLR,,74.0,196.0,2018.0,N.J,5,17,141
2021,Sebastian Aho,CAR,"C, R",26,1997-07-26,Rauma,FIN,FIN,,72.0,176.0,2015.0,CAR,2,5,35
2020,Ville Heinola,WPG,D,23,2001-02-03,Honkajoki,FIN,FIN,,71.0,181.0,2019.0,WPG,1,20,20
2023,Zach Benson,BUF,L,18,2005-05-12,CAN,69,163,,,,2023.0,BUF,1,13,13
2018,Vitaly Abramov,OTT,R,25,1998-05-08,Chelyabinsk,RUS,RUS,,69.0,180.0,2016.0,CBJ,3,4,65
2018,Vladimir Sobotka,BUF,C,36,1987-07-02,Trebic,CZE,CZE,,70.0,191.0,2005.0,BOS,4,15,106
2018,Vladimir Tarasenko,STL,R,32,1991-12-13,Yaroslavl,RUS,RUS,,73.0,228.0,2010.0,STL,1,16,16
2020,Vitali Kravtsov,NYR,R,24,1999-12-23,Vladivostok,RUS,RUS,,75.0,186.0,2018.0,NYR,1,9,9
2022,Tristen Robins,S.J,C,22,2001-11-15,London,GBR,GBR,,70.0,176.0,2020.0,S.J,2,25,56
2020,Vladimir Tarasenko,STL,R,32,1991-12-13,Yaroslavl,RUS,RUS,,73.0,228.0,2010.0,STL,1,16,16
2020,Vladislav Gavrikov,CBJ,D,28,1995-11-21,Yaroslavl,RUS,RUS,,75.0,221.0,2015.0,CBJ,6,8,159
2020,Vladislav Namestnikov,DET,C,31,1992-11-22,Zhukovskiy,RUS,RUS,,72.0,179.0,2011.0,T.B,1,27,27
2013,Zdeno Chara,BOS,D,47,1977-03-18,Trencin,SVK,SVK,,81.0,250.0,1996.0,NYI,3,4,56
2015,Yannick Weber,VAN,D,35,1988-09-23,Morges,CHE,CHE,,71.0,200.0,2007.0,MTL,3,12,73
2023,Zemgus Girgensons,BUF,L,30,1994-01-05,Riga,LVA,LVA,,74.0,200.0,2012.0,BUF,1,14,14
2018,William Karlsson,VGK,C,31,1993-01-08,Marsta,SWE,SWE,,72.0,190.0,2011.0,ANA,2,23,53
2016,Zemgus Girgensons,BUF,C,30,1994-01-05,Riga,LVA,LVA,,74.0,200.0,2012.0,BUF,1,14,14
2018,Xavier Ouellet,MTL,D,30,1993-07-29,Bayonne,FRA,FRA,,72.0,197.0,2011.0,DET,2,18,48
2020,William Karlsson,VGK,C,31,1993-01-08,Marsta,SWE,SWE,,72.0,190.0,2011.0,ANA,2,23,53
2021,Sven Baertschi,VGK,L,31,1992-10-05,Bern,CHE,CHE,,71.0,190.0,2011.0,CGY,1,13,13
2011,Zbynek Michalek,PIT,D,41,1982-12-23,Jindrichuv Hradec,CZE,CZE,,74.0,210.0,,-,-,-,-
2011,Zdeno Chara,BOS,D,47,1977-03-18,Trencin,SVK,SVK,,81.0,250.0,1996.0,NYI,3,4,56
2011,Zenon Konopka,OTT,C,43,1981-01-02,Niagara on the Lake,ON,CAN,CAN,72.0,213.0,,-,-,-,-
2012,Aaron Gagnon,WPG,C,37,1986-04-24,Quesnel,BC,CAN,CAN,71.0,186.0,2004.0,PHX,8,13,240
2012,Aaron Johnson,BOS,D,40,1983-04-30,Port Hawkesbury,NS,CAN,CAN,73.0,204.0,2001.0,CBJ,3,22,85
2022,Aatu Raty,"NYI, VAN",C,21,2002-11-14,Oulu,FIN,FIN,,74.0,190.0,2021.0,NYI,2,20,52
2023,Adam Boqvist,CBJ,D,23,2000-08-15,Falun,SWE,SWE,,72.0,182.0,2018.0,CHI,1,8,8
2023,Adam Edstrom,NYR,C,23,2000-10-12,SWE,SWE,79,,,220.0,2019.0,NYR,6,6,161
2015,Adam Larsson,N.J,D,31,1992-11-12,Skellefteå,SWE,SWE,,75.0,209.0,2011.0,N.J,1,4,4
2023,Adam Fantilli,CBJ,C,19,2004-10-12,CAN,74,194,,,,2023.0,CBJ,1,3,3
2022,Adam Ginning,PHI,D,24,2000-01-13,Linkoping,SWE,SWE,,75.0,188.0,2018.0,PHI,2,19,50
2018,Adam Larsson,EDM,D,31,1992-11-12,Skellefteå,SWE,SWE,,75.0,209.0,2011.0,N.J,1,4,4
2023,Adam Ginning,PHI,D,24,2000-01-13,Linkoping,SWE,SWE,,75.0,188.0,2018.0,PHI,2,19,50
2011,Adam Larsson,N.J,D,31,1992-11-12,Skellefteå,SWE,SWE,,75.0,209.0,2011.0,N.J,1,4,4
2023,Adam Klapka,CGY,R,23,2000-09-14,Praha,CZE,CZE,,80.0,235.0,,-,-,-,-
2023,Adam Larsson,SEA,D,31,1992-11-12,Skellefteå,SWE,SWE,,75.0,209.0,2011.0,N.J,1,4,4
2022,Adam Ruzicka,CGY,C,24,1999-05-11,Bratislava,SVK,SVK,,76.0,215.0,2017.0,CGY,4,16,109
2022,Adrian Kempe,L.A,"C, R",27,1996-09-13,Kramfors,SWE,SWE,,74.0,200.0,2014.0,L.A,1,29,29
2023,Adam Raska,MIN,R,22,2001-09-25,Frydek-Mistek,CZE,CZE,,70.0,178.0,2020.0,S.J,7,15,201
2023,Adam Ruzicka,"ARI, CGY",C,24,1999-05-11,Bratislava,SVK,SVK,,76.0,215.0,2017.0,CGY,4,16,109
2023,Adrian Kempe,L.A,R,27,1996-09-13,Kramfors,SWE,SWE,,74.0,200.0,2014.0,L.A,1,29,29
2021,Aleksi Heponiemi,FLA,C,25,1999-01-09,Tampere,FIN,FIN,,70.0,155.0,2017.0,FLA,2,9,40
2022,Aleksander Barkov,FLA,C,28,1995-09-02,Tampere,FIN,FIN,,75.0,215.0,2013.0,FLA,1,2,2
2023,Aleksander Barkov,FLA,C,28,1995-09-02,Tampere,FIN,FIN,,75.0,215.0,2013.0,FLA,1,2,2
2012,Alex Ovechkin,WSH,L,38,1985-09-17,Moscow,RUS,RUS,,75.0,238.0,2004.0,WSH,1,1,1
2016,Alex Ovechkin,WSH,L,38,1985-09-17,Moscow,RUS,RUS,,75.0,238.0,2004.0,WSH,1,1,1
2014,Alexander Edler,VAN,D,37,1986-04-21,Ostersund,SWE,SWE,,76.0,210.0,2004.0,VAN,3,26,91
2018,Alex Ovechkin,WSH,L,38,1985-09-17,Moscow,RUS,RUS,,75.0,238.0,2004.0,WSH,1,1,1
2019,Alex Ovechkin,WSH,L,38,1985-09-17,Moscow,RUS,RUS,,75.0,238.0,2004.0,WSH,1,1,1
2017,Alex Ovechkin,WSH,L,38,1985-09-17,Moscow,RUS,RUS,,75.0,238.0,2004.0,WSH,1,1,1
2016,Alexander Edler,VAN,D,37,1986-04-21,Ostersund,SWE,SWE,,76.0,210.0,2004.0,VAN,3,26,91
2019,Alexander Edler,VAN,D,37,1986-04-21,Ostersund,SWE,SWE,,76.0,210.0,2004.0,VAN,3,26,91
2020,Alex Ovechkin,WSH,L,38,1985-09-17,Moscow,RUS,RUS,,75.0,238.0,2004.0,WSH,1,1,1
2023,Alex Ovechkin,WSH,L,38,1985-09-17,Moscow,RUS,RUS,,75.0,238.0,2004.0,WSH,1,1,1
2022,Alex Ovechkin,WSH,L,38,1985-09-17,Moscow,RUS,RUS,,75.0,238.0,2004.0,WSH,1,1,1
2020,Alex Wennberg,FLA,C,29,1994-09-22,Stockholm,SWE,SWE,,74.0,190.0,2013.0,CBJ,1,14,14
2020,Alexander Barabanov,"S.J, TOR",L,29,1994-06-17,St. Petersburg,RUS,RUS,,70.0,195.0,,-,-,-,-
2019,Alexander Wennberg,CBJ,C,29,1994-09-22,Stockholm,SWE,SWE,,74.0,190.0,2013.0,CBJ,1,14,14
2020,Alexander Edler,VAN,D,37,1986-04-21,Ostersund,SWE,SWE,,76.0,210.0,2004.0,VAN,3,26,91
2021,Alex Wennberg,SEA,C,29,1994-09-22,Stockholm,SWE,SWE,,74.0,190.0,2013.0,CBJ,1,14,14
2023,Alex Wennberg,"NYR, SEA",C,29,1994-09-22,Stockholm,SWE,SWE,,74.0,190.0,2013.0,CBJ,1,14,14
2023,Alexander Alexeyev,WSH,D,24,1999-11-15,St. Petersburg,RUS,RUS,,76.0,213.0,2018.0,WSH,1,31,31
2023,Alexander Barabanov,S.J,L,29,1994-06-17,St. Petersburg,RUS,RUS,,70.0,195.0,,-,-,-,-
2023,Alexander Holtz,N.J,R,22,2002-01-23,Stockholm,SWE,SWE,,72.0,195.0,2020.0,N.J,1,7,7
2023,Alexander Romanov,NYI,D,24,2000-01-06,Moscow,RUS,RUS,,73.0,215.0,2018.0,MTL,2,7,38
2021,Alexander Radulov,DAL,R,37,1986-07-05,Nizhny Tagil,RUS,RUS,,73.0,200.0,2004.0,NSH,1,15,15
2023,Alexandre Texier,CBJ,C,24,1999-09-13,St. Martin D'heres,FRA,FRA,,73.0,186.0,2017.0,CBJ,2,14,45
2023,Alexey Toropchenko,STL,R,24,1999-06-25,Moscow,RUS,RUS,,78.0,222.0,2017.0,STL,4,20,113
2022,Alexey Toropchenko,STL,R,24,1999-06-25,Moscow,RUS,RUS,,78.0,222.0,2017.0,STL,4,20,113
2023,Aliaksei Protas,WSH,C,23,2001-01-06,VITEBSK,BLR,BLR,,78.0,225.0,2019.0,WSH,3,29,91
2022,Aliaksei Protas,WSH,C,23,2001-01-06,VITEBSK,BLR,BLR,,78.0,225.0,2019.0,WSH,3,29,91
2023,Andre Burakovsky,SEA,L,29,1995-02-09,Klagenfurt,AUT,SWE,,75.0,209.0,2013.0,WSH,1,23,23
2021,Aliaksei Protas,WSH,C,23,2001-01-06,VITEBSK,BLR,BLR,,78.0,225.0,2019.0,WSH,3,29,91
2023,Andreas Englund,L.A,D,28,1996-01-21,Stockholm,SWE,SWE,,75.0,189.0,2014.0,OTT,2,10,40
2023,Andrei Kuzmenko,"CGY, VAN",L,28,1996-02-04,YAKUTSK,RUS,RUS,,71.0,194.0,,-,-,-,-
2023,Andrei Svechnikov,CAR,R,23,2000-03-26,Barnual,RUS,RUS,,74.0,195.0,2018.0,CAR,1,2,2
2022,Andreas Johnsson,"N.J, S.J",L,29,1994-11-21,Gävle,SWE,SWE,,70.0,195.0,2013.0,TOR,7,21,202
2022,Andrei Kuzmenko,VAN,L,28,1996-02-04,YAKUTSK,RUS,RUS,,71.0,194.0,,-,-,-,-
2022,Andrei Svechnikov,CAR,R,23,2000-03-26,Barnual,RUS,RUS,,74.0,195.0,2018.0,CAR,1,2,2
2021,Andrej Sekera,DAL,D,37,1986-06-08,Bojnice,SVK,SVK,,72.0,200.0,2004.0,BUF,3,6,71
2021,Andrej Sustr,"ANA, T.B",D,33,1990-11-29,Plzen,CZE,CZE,,79.0,217.0,,-,-,-,-
2014,Anton Lander,EDM,C,32,1991-04-24,Sundsvall,SWE,SWE,,72.0,184.0,2009.0,EDM,2,10,40
2014,Anton Stralman,T.B,D,37,1986-08-01,Tibro,SWE,SWE,,71.0,193.0,2005.0,TOR,7,22,216
2016,Antoine Roussel,DAL,L,34,1989-11-21,Roubaix,FRA,FRA,,71.0,200.0,,-,-,-,-
2014,Anze Kopitar,L.A,C,36,1987-08-24,Jesenice,SVN,SVN,,75.0,225.0,2005.0,L.A,1,11,11
2016,Anton Blidh,BOS,L,29,1995-03-14,Molnlycke,SWE,SWE,,73.0,197.0,2013.0,BOS,6,29,180
2019,Antoine Roussel,VAN,L,34,1989-11-21,Roubaix,FRA,FRA,,71.0,200.0,,-,-,-,-
2023,Anton Blidh,NYR,L,29,1995-03-14,Molnlycke,SWE,SWE,,73.0,197.0,2013.0,BOS,6,29,180
2023,Anton Lundell,FLA,C,22,2001-10-03,Espoo,FIN,FIN,,73.0,185.0,2020.0,FLA,1,12,12
2023,Anze Kopitar,L.A,C,36,1987-08-24,Jesenice,SVN,SVN,,75.0,225.0,2005.0,L.A,1,11,11
