Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2009,David Steckel,WSH,C,42,1982-03-15,Milwaukee,WI,USA,USA,78,215,2001,L.A,1,30,30
2009,Davis Drewiske,L.A,D,39,1984-11-22,Hudson,WI,USA,USA,74,222,-,-,-,-,-
2009,Daymond Langkow,CGY,C,47,1976-09-27,Edmonton,AB,CAN,CAN,70,181,1995,T.B,1,5,5
2009,Dean Arsene,EDM,D,43,1980-07-20,Murrayville,BC,CAN,CAN,74,205,-,-,-,-,-
2009,Dean McAmmond,N.J,C,50,1973-06-15,Grand Cache,AB,CAN,CAN,71,195,1991,CHI,1,22,22
2009,Denis Grebeshkov,"EDM, NSH",D,40,1983-10-11,Yaroslavl,RUS,RUS,72,206,2002,L.A,1,18,18,
2009,Dennis Seidenberg,"BOS, FLA",D,42,1981-07-18,Schwenningen,DEU,DEU,72,199,2001,PHI,6,7,172,
2009,Dennis Wideman,BOS,D,41,1983-03-20,Kitchener,ON,CAN,CAN,72,202,2002,BUF,8,12,241
2009,Derek Armstrong,STL,C,50,1973-04-23,Ottawa,ON,CAN,CAN,72,197,1992,NYI,6,8,128
2009,Derek Boogaard,MIN,L,41,1982-06-23,Saskatoon,SK,CAN,CAN,79,265,2001,MIN,7,6,202
2009,Derek Dorsett,CBJ,R,37,1986-12-20,Kindersley,SK,CAN,CAN,72,192,2006,CBJ,7,6,189
2009,Derek Joslin,S.J,D,37,1987-03-17,Richmond Hill,ON,CAN,CAN,73,210,2005,S.J,5,24,149
2009,Derek MacKenzie,CBJ,C,42,1981-06-11,Sudbury,ON,CAN,CAN,71,177,1999,ATL,5,2,128
2009,Derek Meech,DET,D,39,1984-04-21,Winnipeg,MB,CAN,CAN,71,200,2002,DET,7,32,229
2009,Derek Morris,"BOS, PHX",D,45,1978-08-24,Edmonton,AB,CAN,CAN,72,210,1996,CGY,1,13,13
2009,Derek Peltier,COL,D,39,1985-03-14,Plymouth,MN,USA,USA,71,190,2004,COL,6,21,184
2009,Derek Roy,BUF,C,40,1983-05-04,Ottawa,ON,CAN,CAN,69,184,2001,BUF,2,2,32
2009,Derek Smith,OTT,D,39,1984-10-13,Belleville,ON,CAN,CAN,73,197,-,-,-,-,-
2009,Derick Brassard,CBJ,C,36,1987-09-22,Hull,QC,CAN,CAN,73,200,2006,CBJ,1,6,6
2009,Deryk Engelland,PIT,D,41,1982-04-03,Edmonton,AB,CAN,CAN,74,212,2000,N.J,6,27,194
2009,Devin Setoguchi,S.J,R,37,1987-01-01,Taber,AB,CAN,CAN,72,205,2005,S.J,1,8,8
2009,Dion Phaneuf,"CGY, TOR",D,38,1985-04-10,Edmonton,AB,CAN,CAN,75,222,2003,CGY,1,9,9
2009,Dmitry Kulikov,FLA,D,33,1990-10-29,Lipetsk,RUS,RUS,73,201,2009,FLA,1,14,14,
2009,Dominic Moore,"FLA, MTL",C,43,1980-08-03,Thornhill,ON,CAN,CAN,72,192,2000,NYR,3,30,95
2009,Donald Brashear,NYR,L,52,1972-01-07,Bedford,IN,USA,USA,75,237,-,-,-,-,-
2009,Doug Janik,DET,D,43,1980-03-26,Agawam,MA,USA,USA,74,211,1999,BUF,2,27,55
2009,Doug Weight,NYI,C,53,1971-01-21,Detroit,MI,USA,USA,71,202,1990,NYR,2,13,34
2009,Douglas Murray,S.J,D,44,1980-03-12,Bromma,SWE,SWE,75,240,1999,S.J,8,26,241,
2009,Drayson Bowman,CAR,L,35,1989-03-08,Grand Rapids,MI,USA,USA,73,195,2007,CAR,3,11,72
2009,Drew Doughty,L.A,D,34,1989-12-08,London,ON,CAN,CAN,73,210,2008,L.A,1,2,2
2009,Drew Larman,BOS,C,38,1985-05-15,Buffalo,NY,USA,USA,75,195,-,-,-,-,-
2009,Drew Miller,"DET, T.B",L,40,1984-02-17,Dover,NJ,USA,USA,74,183,2003,ANA,6,19,186
2009,Drew Stafford,BUF,R,38,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,BUF,1,13,13
2009,Duncan Keith,CHI,D,40,1983-07-16,Winnipeg,MB,CAN,CAN,73,192,2002,CHI,2,24,54
2009,Dustin Boyd,"CGY, NSH",C,37,1986-07-16,Winnipeg,MB,CAN,CAN,72,187,2004,CGY,3,33,98
2009,Dustin Brown,L.A,R,39,1984-11-04,Ithaca,NY,USA,USA,72,205,2003,L.A,1,13,13
2009,Dustin Byfuglien,CHI,D,38,1985-03-27,Roseau,MN,USA,USA,77,260,2003,CHI,8,16,245
2009,Dustin Jeffrey,PIT,L,36,1988-02-27,Sarnia,ON,CAN,CAN,73,205,2007,PIT,6,20,171
2009,Dustin Kohn,NYI,D,37,1987-02-02,Edmonton,AB,CAN,CAN,73,200,2005,NYI,2,16,46
2009,Dustin Penner,EDM,R,41,1982-09-28,Winkler,MB,CAN,CAN,76,247,-,-,-,-,-
2009,Dwight Helminen,S.J,C,40,1983-06-22,Hancock,MI,USA,USA,70,191,2002,EDM,8,15,244
2009,Dylan Reese,NYI,D,39,1984-08-29,Pittsburgh,PA,USA,USA,73,205,2003,NYR,7,12,209
2009,Ed Jovanovski,PHX,D,47,1976-06-26,Windsor,ON,CAN,CAN,75,220,1994,FLA,1,1,1
2009,Enver Lisin,NYR,R,37,1986-04-22,Moscow,RUS,RUS,74,200,2004,PHX,2,20,50,
2009,Eric Belanger,"MIN, WSH",C,46,1977-12-16,Sherbrooke,QC,CAN,CAN,71,185,1996,L.A,4,16,96
2009,Eric Boulton,ATL,L,47,1976-08-17,Halifax,NS,CAN,CAN,72,227,1994,NYR,9,26,234
2009,Eric Brewer,STL,D,44,1979-04-17,Vernon,BC,CAN,CAN,76,216,1997,NYI,1,5,5
2009,Eric Fehr,WSH,C,38,1985-09-07,Winkler,MB,CAN,CAN,76,209,2003,WSH,1,18,18
2009,Eric Godard,PIT,R,44,1980-03-07,Vernon,BC,CAN,CAN,76,222,-,-,-,-,-
2009,Eric Nystrom,CGY,L,41,1983-02-14,Syosset,NY,USA,USA,73,200,2002,CGY,1,10,10
2009,Eric Staal,CAR,C,39,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,CAR,1,2,2
2009,Eric Tangradi,PIT,L,35,1989-02-10,Philadelphia,PA,USA,USA,76,226,2007,ANA,2,12,42
2009,Erik Christensen,"ANA, NYR",C,40,1983-12-17,Edmonton,AB,CAN,CAN,73,200,2002,PIT,3,6,69
2009,Erik Cole,CAR,L,45,1978-11-06,Oswego,NY,USA,USA,74,205,1998,CAR,3,13,71
2009,Erik Johnson,STL,D,36,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
2009,Erik Karlsson,OTT,D,33,1990-05-31,Landsbro,SWE,SWE,72,190,2008,OTT,1,15,15,
2009,Ethan Moreau,EDM,L,48,1975-09-22,Huntsville,ON,CAN,CAN,75,223,1994,CHI,1,14,14
2009,Evan Oberg,VAN,D,36,1988-02-16,Forestburg,AB,CAN,CAN,72,191,-,-,-,-,-
2009,Evander Kane,ATL,L,32,1991-08-02,Vancouver,BC,CAN,CAN,74,210,2009,ATL,1,4,4
2009,Evgeni Malkin,PIT,C,37,1986-07-31,Magnitogorsk,RUS,RUS,75,195,2004,PIT,1,2,2,
2009,Evgeny Artyukhin,"ANA, ATL",R,40,1983-04-04,Moscow,RUS,RUS,76,255,2001,T.B,3,31,94,
2009,Evgeny Dadonov,FLA,L,35,1989-03-12,Chelyabinsk,RUS,RUS,71,189,2007,FLA,3,10,71,
2009,Fabian Brunnstrom,DAL,L,39,1985-02-06,Jonstorp,SWE,SWE,73,206,-,-,-,-,-,
2009,Fedor Tyutin,CBJ,D,40,1983-07-19,Izhevsk,RUS,RUS,74,221,2001,NYR,2,10,40,
2009,Fernando Pisani,EDM,R,47,1976-12-27,Edmonton,AB,CAN,CAN,73,205,1996,EDM,8,6,195
2009,Filip Kuba,OTT,D,47,1976-12-29,Ostrava,CZE,CZE,76,225,1995,FLA,8,10,192,
2009,Francis Bouillon,NSH,D,48,1975-10-17,New York City,NY,USA,USA,68,194,-,-,-,-,-
2009,Francis Wathier,DAL,L,39,1984-12-07,St. Isidore,ON,CAN,CAN,76,210,2003,DAL,6,18,185
2009,Francois Beauchemin,TOR,D,43,1980-06-04,Sorel,QC,CAN,CAN,71,208,1998,MTL,3,17,75
2009,Frans Nielsen,NYI,C,39,1984-04-24,Herning,DNK,DNK,73,186,2002,NYI,3,24,87,
2009,Frazer McLaren,S.J,L,36,1987-10-29,Winnipeg,MB,CAN,CAN,77,230,2007,S.J,7,22,203
2009,Freddy Meyer,NYI,D,43,1981-01-04,Sanbornville,NH,USA,USA,70,185,-,-,-,-,-
2009,Freddy Modin,"CBJ, L.A",L,49,1974-10-08,Sundsvall,SWE,SWE,76,220,1994,TOR,3,12,64,
2009,Fredrik Sjostrom,"CGY, TOR",L,40,1983-05-06,Färgelanda,SWE,SWE,73,218,2001,PHX,1,11,11,
2009,Garnet Exelby,TOR,D,42,1981-08-16,Craik,SK,CAN,CAN,73,215,1999,ATL,8,2,217
2009,George Parros,ANA,R,44,1979-12-29,Washington,PA,USA,USA,77,224,1999,L.A,8,7,222
2009,Georges Laraque,MTL,R,47,1976-12-07,Montreal,QC,CAN,CAN,76,245,1995,EDM,2,5,31
2009,Gilbert Brule,EDM,C,37,1987-01-01,Edmonton,AB,CAN,CAN,71,187,2005,CBJ,1,6,6
2009,Glen Metropolit,MTL,C,49,1974-06-25,Toronto,ON,CAN,CAN,70,196,-,-,-,-,-
2009,Grant Clitsome,CBJ,D,38,1985-04-14,Gloucester,ON,CAN,CAN,71,211,2004,CBJ,9,13,271
2009,Greg Mauldin,NYI,L,41,1982-06-10,Boston,MA,USA,USA,71,195,2002,7,0,199,
2009,Greg Moore,CBJ,R,39,1984-03-26,Lisbon,ME,USA,USA,73,225,2003,CGY,5,7,143
2009,Greg Zanon,MIN,D,43,1980-06-05,Burnaby,BC,CAN,CAN,71,201,2000,OTT,5,26,156
2009,Gregory Campbell,FLA,C,40,1983-12-17,London,ON,CAN,CAN,72,188,2002,FLA,3,4,67
2009,Gregory Stewart,MTL,L,37,1986-05-21,Kitchener,ON,CAN,CAN,74,202,2004,MTL,8,19,246
2009,Guillaume Desbiens,VAN,R,38,1985-04-20,Alma,QC,CAN,CAN,74,210,2003,ATL,4,15,116
2009,Guillaume Latendresse,"MIN, MTL",L,36,1987-05-24,Ste-Catherine,QC,CAN,CAN,74,230,2005,MTL,2,15,45
2009,Guillaume Lefebvre,BOS,L,42,1981-05-07,Amos,QC,CAN,CAN,73,200,2000,PHI,7,30,227
2009,Hal Gill,MTL,D,48,1975-04-06,Concord,MA,USA,USA,79,243,1993,BOS,8,25,207
2009,Henrik Sedin,VAN,C,43,1980-09-26,Ornskoldsvik,SWE,SWE,74,183,1999,VAN,1,3,3,
2009,Henrik Tallinder,BUF,D,45,1979-01-10,Stockholm,SWE,SWE,76,209,1997,BUF,2,22,48,
2009,Henrik Zetterberg,DET,L,43,1980-10-09,Njurunda,SWE,SWE,72,197,1999,DET,7,24,210,
2009,Ian Laperriere,PHI,R,50,1974-01-19,Montreal,QC,CAN,CAN,73,200,1992,STL,7,14,158
2009,Ian White,"CGY, TOR",D,39,1984-06-04,Steinbach,MB,CAN,CAN,70,191,2002,TOR,6,25,191
2009,Ilkka Heikkinen,NYR,D,39,1984-11-13,Rauma,FIN,FIN,74,205,-,-,-,-,-,
2009,Ilkka Pikkarainen,N.J,R,42,1981-04-19,Sonkajärvi,FIN,FIN,74,215,2002,N.J,7,21,218,
2009,Ilya Kovalchuk,"ATL, N.J",R,40,1983-04-15,Tver,RUS,RUS,75,222,2001,ATL,1,1,1,
2009,Ivan Vishnevskiy,DAL,D,36,1988-02-18,Barnaul,RUS,RUS,72,193,2006,DAL,1,27,27,
2009,J-P Dumont,NSH,R,45,1978-04-01,Montreal,QC,CAN,CAN,73,205,1996,NYI,1,3,3
2009,JT Wyman,MTL,R,38,1986-02-27,Edina,MN,USA,USA,74,209,2004,MTL,4,2,100
2009,Jack Hillen,NYI,D,38,1986-01-24,Minnetonka,MN,USA,USA,70,190,-,-,-,-,-
2009,Jack Johnson,L.A,D,37,1987-01-13,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
2009,Jack Skille,CHI,R,36,1987-05-19,Madison,WI,USA,USA,73,216,2005,CHI,1,7,7
2009,Jaime Sifers,MIN,D,41,1983-01-18,Stratford,CT,USA,USA,71,198,-,-,-,-,-
2009,Jake Dowell,CHI,C,39,1985-03-04,Eau Claire,WI,USA,USA,72,200,2004,CHI,5,11,140
2009,Jakub Kindl,DET,D,37,1987-02-10,Sumperk,CZE,CZE,75,199,2005,DET,1,19,19,
2009,Jakub Voracek,CBJ,R,34,1989-08-15,Kladno,CZE,CZE,74,216,2007,CBJ,1,7,7,
2009,Jamal Mayers,"CGY, TOR",R,49,1974-10-24,Toronto,ON,CAN,CAN,73,222,1993,STL,4,11,89
2009,James Neal,DAL,"L, R",36,1987-09-03,Whitby,ON,CAN,CAN,75,212,2005,DAL,2,3,33
2009,James Sheppard,MIN,C,35,1988-04-25,Halifax,NS,CAN,CAN,73,215,2006,MIN,1,9,9
2009,James Wisniewski,ANA,D,40,1984-02-21,Canton,MI,USA,USA,71,203,2002,CHI,5,25,156
2009,James Wright,T.B,C,33,1990-03-24,Saskatoon,SK,CAN,CAN,76,210,2008,T.B,4,26,117
2009,James van Riemsdyk,PHI,L,34,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,PHI,1,2,2
2009,Jamie Benn,DAL,L,34,1989-07-18,Victoria,BC,CAN,CAN,74,205,2007,DAL,5,8,129
2009,Jamie Langenbrunner,N.J,R,48,1975-07-24,Cloquet,MN,USA,USA,73,205,1993,DAL,2,9,35
2009,Jamie Lundmark,"CGY, TOR",C,43,1981-01-16,Edmonton,AB,CAN,CAN,72,197,1999,NYR,1,9,9
2009,Jamie McBain,CAR,D,36,1988-02-25,Edina,MN,USA,USA,73,195,2006,CAR,2,33,63
2009,Jamie McGinn,S.J,L,35,1988-08-05,Fergus,ON,CAN,CAN,73,205,2006,S.J,2,6,36
2009,Jan Hejda,CBJ,D,45,1978-06-18,Prague,CZE,CZE,76,230,2003,BUF,4,5,106,
2009,Jannik Hansen,VAN,R,38,1986-03-15,Rødovre,DNK,DNK,73,198,2004,VAN,9,29,287,
2009,Jared Boll,CBJ,R,37,1986-05-13,Charlotte,NC,USA,USA,75,206,2005,CBJ,4,10,101
2009,Jared Cowen,OTT,D,33,1991-01-25,Saskatoon,SK,CAN,CAN,77,238,2009,OTT,1,9,9
2009,Jared Ross,PHI,C,41,1982-09-18,Huntsville,AL,USA,USA,70,175,-,-,-,-,-
2009,Jarkko Ruutu,OTT,L,48,1975-08-23,Helsinki,FIN,FIN,73,204,1998,VAN,3,10,68,
2009,Jarome Iginla,CGY,R,46,1977-07-01,Edmonton,AB,CAN,CAN,73,210,1995,DAL,1,11,11
2009,Jaroslav Spacek,MTL,D,50,1974-02-11,Rokycany,CZE,CZE,72,210,1998,FLA,5,3,117,
2009,Jarret Stoll,L.A,C,41,1982-06-24,Melville,SK,CAN,CAN,73,216,2002,EDM,2,6,36
2009,Jason Arnott,NSH,C,49,1974-10-11,Collingwood,ON,CAN,CAN,77,220,1993,EDM,1,7,7
2009,Jason Blake,"ANA, TOR",L,50,1973-09-02,Moorhead,MN,USA,USA,70,190,-,-,-,-,-
2009,Jason Chimera,"CBJ, WSH",L,44,1979-05-02,Edmonton,AB,CAN,CAN,75,215,1997,EDM,5,15,121
2009,Jason Demers,S.J,D,35,1988-06-09,Dorval,QC,CAN,CAN,73,195,2008,S.J,7,5,186
2009,Jason Garrison,FLA,D,39,1984-11-13,White Rock,BC,CAN,CAN,73,218,-,-,-,-,-
2009,Jason Jaffray,CGY,L,42,1981-06-30,Olds,AB,CAN,CAN,73,195,-,-,-,-,-
2009,Jason Pominville,BUF,R,41,1982-11-30,Repentigny,QC,CAN,USA,72,180,2001,BUF,2,25,55
2009,Jason Spezza,OTT,C,40,1983-06-13,Toronto,ON,CAN,CAN,75,219,2001,OTT,1,2,2
2009,Jason Strudwick,EDM,D,48,1975-07-17,Edmonton,AB,CAN,CAN,76,226,1994,NYI,3,11,63
2009,Jason Williams,DET,C,43,1980-08-11,London,ON,CAN,CAN,71,192,-,-,-,-,-
2009,Jay Beagle,WSH,C,38,1985-10-16,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
2009,Jay Bouwmeester,CGY,D,40,1983-09-27,Edmonton,AB,CAN,CAN,76,206,2002,FLA,1,3,3
2009,Jay Harrison,CAR,D,41,1982-11-03,Oshawa,ON,CAN,CAN,76,188,2001,TOR,3,19,82
2009,Jay Leach,"MTL, S.J",D,44,1979-09-02,Syracuse,NY,USA,USA,77,220,1998,PHX,5,1,115
2009,Jay McClement,STL,C,41,1983-03-02,Kingston,ON,CAN,CAN,73,205,2001,STL,2,27,57
2009,Jay McKee,PIT,D,46,1977-09-08,Kingston,ON,CAN,CAN,76,203,1995,BUF,1,14,14
2009,Jay Pandolfo,N.J,L,49,1974-12-27,Winchester,MA,USA,USA,73,190,1993,N.J,2,6,32
2009,Jay Rosehill,TOR,L,38,1985-07-16,Olds,AB,CAN,CAN,75,215,2003,T.B,7,30,227
2009,Jean-Francois Jacques,EDM,L,38,1985-04-29,Montreal,QC,CAN,CAN,75,231,2003,EDM,2,38,68
2009,Jed Ortmeyer,S.J,R,45,1978-09-03,Omaha,NE,USA,USA,72,200,-,-,-,-,-
2009,Jeff Carter,PHI,C,39,1985-01-01,London,ON,CAN,CAN,75,219,2003,PHI,1,11,11
2009,Jeff Finger,TOR,D,44,1979-12-18,Houghton,MI,USA,USA,73,209,1999,COL,8,25,240
2009,Jeff Halpern,"L.A, T.B",C,47,1976-05-03,Washington,DC,USA,USA,72,190,-,-,-,-,-
2009,Jeff Hoggan,PHX,R,46,1978-02-01,Hope,BC,CAN,CAN,73,193,-,-,-,-,-
2009,Jeff Penner,BOS,D,36,1987-04-13,Steinbach,MB,CAN,CAN,70,183,-,-,-,-,-
2009,Jeff Schultz,WSH,D,38,1986-02-25,Calgary,AB,CAN,CAN,78,225,2004,WSH,1,27,27
2009,Jeff Taffe,FLA,L,43,1981-02-19,Hastings,MN,USA,USA,75,207,2000,STL,1,30,30
2009,Jeff Tambellini,NYI,L,39,1984-04-13,Calgary,AB,CAN,CAN,71,188,2003,L.A,1,27,27
2009,Jeff Woywitka,DAL,D,40,1983-09-01,Vermilion,AB,CAN,CAN,75,227,2001,PHI,1,27,27
2009,Jere Lehtinen,DAL,R,50,1973-06-24,Espoo,FIN,FIN,72,194,1992,MNS,4,16,88,
2009,Jerome Samson,CAR,R,36,1987-09-04,Greenfield Park,QC,CAN,CAN,72,195,-,-,-,-,-
2009,Jerred Smithson,NSH,C,45,1979-02-04,Vernon,BC,CAN,CAN,75,209,-,-,-,-,-
2009,Jesse Joensuu,NYI,L,36,1987-10-05,Pori,FIN,FIN,76,213,2006,NYI,2,30,60,
2009,Jesse Winchester,OTT,C,40,1983-10-04,Long Sault,ON,CAN,CAN,73,188,-,-,-,-,-
2009,Jim Slater,ATL,C,41,1982-12-09,Lapeer,MI,USA,USA,72,195,2002,ATL,1,30,30
2009,Jim Vandermeer,PHX,D,44,1980-02-21,Caroline,AB,CAN,CAN,73,210,-,-,-,-,-
2009,Jiri Tlusty,"CAR, TOR",L,36,1988-03-16,Slany,CZE,CZE,72,205,2006,TOR,1,13,13,
2009,Jochen Hecht,BUF,C,46,1977-06-21,Mannheim,DEU,DEU,73,198,1995,STL,2,23,49,
2009,Jody Shelley,"NYR, S.J",L,48,1976-02-07,Thompson,MB,CAN,CAN,75,230,-,-,-,-,-
2009,Joe Callahan,S.J,D,41,1982-12-20,Brockton,MA,USA,USA,75,210,2002,PHX,3,7,70
2009,Joe Corvo,"CAR, WSH",D,46,1977-06-20,Oak Park,IL,USA,USA,72,204,1997,L.A,4,3,83
2009,Joe Pavelski,S.J,C,39,1984-07-11,Plover,WI,USA,USA,71,200,2003,S.J,7,8,205
2009,Joe Thornton,S.J,C,44,1979-07-02,London,ON,CAN,CAN,76,220,1997,BOS,1,1,1
2009,Joel Perrault,PHX,C,40,1983-04-06,Montreal,QC,CAN,CAN,74,212,2001,ANA,5,6,137
2009,Joel Rechlicz,NYI,R,36,1987-06-14,Brookfield,WI,USA,USA,76,220,-,-,-,-,-
2009,Joel Ward,NSH,R,43,1980-12-02,North York,ON,CAN,CAN,73,225,-,-,-,-,-
2009,Joffrey Lupul,ANA,L,40,1983-09-23,Fort Saskatchewan,AB,CAN,CAN,73,206,2002,ANA,1,7,7
2009,Johan Franzen,DET,R,44,1979-12-23,Vetlanda,SWE,SWE,76,232,2004,DET,3,32,97,
2009,Johan Motin,EDM,D,34,1989-10-10,Karlskoga,SWE,SWE,74,220,2008,EDM,4,12,103,
2009,John Carlson,WSH,D,34,1990-01-10,Natick,MA,USA,USA,75,215,2008,WSH,1,27,27
2009,John Erskine,WSH,D,43,1980-06-26,Kingston,ON,CAN,CAN,76,220,1998,DAL,2,12,39
2009,John Madden,CHI,C,50,1973-05-04,Toronto,ON,CAN,CAN,71,190,-,-,-,-,-
2009,John McCarthy,S.J,C,37,1986-08-09,Boston,MA,USA,USA,73,195,2006,S.J,7,19,202
2009,John Mitchell,TOR,C,39,1985-01-22,Oakville,ON,CAN,CAN,73,204,2003,TOR,5,22,158
2009,John Scott,MIN,L,41,1982-09-26,Edmonton,AB,CAN,CAN,80,260,-,-,-,-,-
2009,John Tavares,NYI,C,33,1990-09-20,Mississauga,ON,CAN,CAN,73,216,2009,NYI,1,1,1
2009,John-Michael Liles,COL,D,43,1980-11-25,Indianapolis,IN,USA,USA,70,185,2000,COL,5,29,159
2009,Johnny Boychuk,BOS,D,40,1984-01-19,Edmonton,AB,CAN,CAN,74,227,2002,COL,2,31,61
2009,Johnny Oduya,"ATL, N.J",D,42,1981-10-01,Stockholm,SWE,SWE,72,191,2001,WSH,7,25,221,
2009,Jon Kalinski,PHI,L,36,1987-05-25,Bonnyville,AB,CAN,CAN,73,175,2007,PHI,6,1,152
2009,Jon Sim,NYI,L,46,1977-09-29,New glasgow,NS,CAN,CAN,70,189,1996,DAL,3,18,70
2009,Jonas Junland,STL,D,36,1987-11-15,Linkoping,SWE,SWE,74,200,2006,STL,3,1,64,
2009,Jonathan Cheechoo,OTT,R,43,1980-07-15,Moose Factory,ON,CAN,CAN,73,206,1998,S.J,2,2,29
2009,Jonathan Ericsson,DET,D,40,1984-03-02,Karlskrona,SWE,SWE,76,218,2002,DET,9,31,291,
2009,Jonathan Toews,CHI,C,35,1988-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,CHI,1,3,3
2009,Joni Pitkanen,CAR,D,40,1983-09-19,Oulu,FIN,FIN,75,220,2002,PHI,1,4,4,
2009,Jordan Hendry,CHI,D,40,1984-02-23,Lanigan,SK,CAN,CAN,72,194,-,-,-,-,-
2009,Jordan Leopold,"FLA, PIT",D,43,1980-08-03,Golden Valley,MN,USA,USA,73,206,1999,ANA,2,16,44
2009,Jordan Staal,PIT,C,35,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
2009,Jordin Tootoo,NSH,R,41,1983-02-02,Churchill,MB,CAN,CAN,69,195,2001,NSH,4,2,98
2009,Josh Bailey,NYI,R,34,1989-10-02,Bowmanville,ON,CAN,CAN,73,200,2008,NYI,1,9,9
2009,Josh Gorges,MTL,D,39,1984-08-14,Kelowna,BC,CAN,CAN,73,204,-,-,-,-,-
2009,Josh Hennessy,OTT,C,39,1985-02-07,Brockton,MA,USA,USA,72,200,2003,S.J,2,13,43
2009,Jussi Jokinen,CAR,L,40,1983-04-01,Kalajoki,FIN,FIN,72,191,2001,DAL,6,27,192,
2009,Justin Abdelkader,DET,L,37,1987-02-25,Muskegon,MI,USA,USA,74,213,2005,DET,2,12,42
2009,Justin Falk,MIN,D,35,1988-10-11,Snowflake,MB,CAN,CAN,77,223,2007,MIN,4,19,110
2009,Justin Mercier,COL,C,36,1987-06-25,Erie,PA,USA,USA,71,190,2005,COL,6,6,168
2009,Justin Williams,L.A,R,42,1981-10-04,Cobourg,ON,CAN,CAN,73,184,2000,PHI,1,28,28
2009,Kamil Kreps,FLA,C,39,1984-11-18,Litomerice,CZE,CZE,74,194,2003,FLA,2,8,38,
2009,Karl Alzner,WSH,D,35,1988-09-24,Burnaby,BC,CAN,CAN,75,213,2007,WSH,1,5,5
2009,Karlis Skrastins,DAL,D,49,1974-07-09,Riga,LVA,LVA,74,208,1998,NSH,9,2,230,
2009,Kaspars Daugavins,OTT,L,35,1988-05-18,Riga,LVA,LVA,72,213,2006,OTT,3,28,91,
2009,Keaton Ellerby,FLA,D,35,1988-11-05,Strathmore,AB,CAN,CAN,77,220,2007,FLA,1,10,10
2009,Keith Aucoin,WSH,C,45,1978-11-06,Waltham,MA,USA,USA,68,171,-,-,-,-,-
2009,Keith Ballard,FLA,D,41,1982-11-26,Baudette,MN,USA,USA,71,204,2002,BUF,1,11,11
2009,Keith Tkachuk,STL,L,51,1972-03-28,Melrose,MA,USA,USA,74,235,1990,WIN,1,19,19
2009,Keith Yandle,PHX,D,37,1986-09-09,Boston,MA,USA,USA,73,192,2005,PHX,4,14,105
2009,Kenndal McArdle,FLA,L,37,1987-01-04,Toronto,ON,CAN,CAN,71,190,2005,FLA,1,20,20
2009,Kent Huskins,S.J,D,44,1979-05-04,Almonte,ON,CAN,CAN,76,210,1998,CHI,6,11,156
2009,Kevin Bieksa,VAN,D,42,1981-06-16,Grimsby,ON,CAN,CAN,73,197,2001,VAN,5,20,151
2009,Kevin Klein,NSH,D,39,1984-12-13,Kitchener,ON,CAN,CAN,73,206,2003,NSH,2,7,37
2009,Kevin Porter,"COL, PHX",C,38,1986-03-12,Detroit,MI,USA,USA,72,190,2004,PHX,4,21,119
2009,Kim Johnsson,"CHI, MIN",D,48,1976-03-16,Malmö,SWE,SWE,73,193,1994,NYR,11,26,286,
2009,Kimmo Timonen,PHI,D,49,1975-03-18,Kuopio,FIN,FIN,70,194,1993,L.A,10,16,250,
2009,Kirk Maltby,DET,L,51,1972-12-22,Guelph,ON,CAN,CAN,72,195,1992,EDM,3,17,65
2009,Kris Draper,DET,C,52,1971-05-24,Toronto,ON,CAN,CAN,70,188,1989,WIN,3,20,62
2009,Kris Letang,PIT,D,36,1987-04-24,Montreal,QC,CAN,CAN,72,201,2005,PIT,3,1,62
2009,Kris Newbury,DET,C,42,1982-02-19,Brampton,ON,CAN,CAN,71,205,2002,S.J,5,8,139
2009,Kris Russell,CBJ,D,36,1987-05-02,Caroline,AB,CAN,CAN,70,170,2005,CBJ,3,6,67
2009,Kris Versteeg,CHI,R,37,1986-05-13,Lethbridge,AB,CAN,CAN,71,176,2004,BOS,5,5,134
2009,Kristian Huselius,CBJ,L,45,1978-11-10,Osterhaninge,SWE,SWE,74,184,1997,FLA,2,21,47,
2009,Krys Barch,DAL,R,43,1980-03-26,Hamilton,ON,CAN,CAN,74,225,1998,WSH,4,20,106
2009,Kurt Sauer,PHX,D,43,1981-01-16,St. Cloud,MN,USA,USA,76,222,2000,COL,3,23,88
2009,Kurtis Foster,T.B,D,42,1981-11-24,Carp,ON,CAN,CAN,77,225,2000,CGY,2,10,40
2009,Kyle Brodziak,MIN,C,39,1984-05-25,St. Paul,AB,CAN,CAN,74,205,2003,EDM,7,17,214
2009,Kyle Calder,ANA,L,45,1979-01-05,Mannville,AB,CAN,CAN,71,177,1997,CHI,5,24,130
